knee_angle,knee_cross,hip_angle,hip_cross,back_angle,knee_label,hip_label,back_label,overall_label
50.69,-0.3069,100.43,0.082,35.72,2,3,0,3
86.34,-0.0855,98.3,-0.0522,46.89,0,0,0,0
94.19,-0.2479,87.67,-0.0478,32.64,2,0,0,2
89.9,0.2441,95.7,-0.0477,54.01,1,0,1,1
66.45,-0.0027,82.99,0.0071,44.85,3,0,0,3
92.73,-0.0519,80.74,0.1077,48.02,0,0,0,0
90.05,-0.0693,83.43,0.1159,79.84,0,0,3,3
91.69,-0.0364,90.83,-0.1211,44.19,0,0,0,0
98.66,-0.0782,92.63,0.1638,40.54,0,0,0,0
85.27,0.2146,83.22,-0.0792,38.56,0,0,0,0
98.84,-0.1785,99.03,0.0412,43.32,0,0,0,0
82.4,-0.1417,95.66,-0.0179,41.96,2,0,0,2
90.17,0.219,96.14,-0.0783,46.8,0,0,0,0
94.58,-0.1501,64.59,-0.0694,32.54,0,2,0,2
94.63,-0.2535,92.63,-0.1875,38.22,2,0,0,2
85.94,0.3409,88.06,0.1188,33.8,1,0,0,1
95.52,0.3719,93.51,-0.1353,48.05,1,0,0,1
108.09,0.4267,105.01,0.0911,55.33,1,1,1,1
97.02,-0.1191,78.69,0.1367,52.24,0,2,1,1
126.26,-0.2403,133.95,0.0797,45.26,2,3,0,3
92.74,0.0434,81.47,-0.1523,75.83,0,0,3,3
96.02,-0.2631,94.38,0.0397,37.76,2,0,0,2
96.41,0.0041,81.14,-0.0734,45.78,0,0,0,0
111.47,-0.1118,89.51,0.0924,44.15,1,0,0,1
95.94,0.003,81.91,-0.0483,17.59,0,0,2,2
81.63,-0.2404,69.35,-0.0343,23.02,2,2,2,2
80.74,0.0928,90.49,-0.0644,45.03,2,0,0,2
101.61,0.0466,91.87,-0.0901,38.46,1,0,0,1
94.42,0.2337,95.13,-0.134,57.69,0,0,1,1
89.69,-0.1804,112.15,0.1919,43.04,0,1,0,1
76.37,-0.138,95.32,0.0283,41.71,2,0,0,2
90.69,-0.6502,78.5,-0.1642,34.49,3,2,0,3
117.3,-0.1788,116.08,0.1685,40.82,3,3,0,3
62.01,0.734,59.04,0.0236,70.74,3,3,3,3
55.6,0.6547,40.94,-0.1224,75.97,3,3,3,3
88.65,-0.2307,91.84,0.1623,44.09,0,0,0,0
89.43,0.1101,88.15,0.0529,39.66,0,0,0,0
95.57,0.1132,107.31,-0.0243,44.0,0,1,0,1
92.72,0.1772,87.3,-0.1433,41.52,0,0,0,0
89.08,-0.6413,87.38,0.1019,50.71,3,0,3,3
92.09,-0.2006,84.04,-0.0521,39.31,0,0,0,0
52.75,-0.0322,84.64,0.0943,40.11,3,0,0,3
94.36,0.0624,89.33,-0.1016,42.73,0,0,0,0
93.38,0.2614,80.34,-0.0625,53.55,1,0,1,1
94.37,0.4384,80.71,-0.1319,36.63,1,0,0,1
88.02,-0.3625,81.89,0.0265,39.66,2,0,0,2
92.72,0.0372,98.99,-0.1031,36.04,0,0,0,0
91.56,-0.0751,90.8,-0.0289,36.37,0,0,0,0
84.87,0.3899,81.29,-0.0703,40.36,1,0,0,1
84.14,0.4472,88.08,-0.0454,46.02,1,0,0,1
141.09,0.115,130.26,-0.0781,41.09,3,3,0,3
99.37,-0.4848,92.34,0.1778,39.44,2,0,0,2
93.12,-0.0132,91.56,0.192,17.34,0,0,2,2
94.96,-0.6784,88.11,0.1327,41.3,3,0,0,3
95.93,0.1822,86.06,-0.0524,46.7,0,0,0,0
94.87,0.0153,94.03,0.0307,43.82,0,0,0,0
95.19,-0.1522,106.16,-0.1581,30.13,0,1,0,1
92.59,0.4066,95.03,0.0561,38.28,1,0,0,1
91.51,0.2143,84.69,0.0916,40.91,0,0,0,0
55.04,-0.0755,92.47,0.0459,39.94,3,0,0,3
91.13,0.0011,95.54,-0.1259,47.08,0,0,0,0
58.12,0.1509,85.52,-0.1123,47.4,3,0,0,3
71.96,-0.4672,70.21,0.1571,22.69,2,2,2,2
87.4,-0.4803,98.95,0.0647,37.27,2,0,0,2
79.9,-0.4634,67.94,-0.0779,18.43,2,2,2,2
97.76,-0.9013,85.77,0.1832,47.86,3,0,0,3
126.58,0.0789,119.5,-0.1021,44.07,3,3,0,3
81.24,0.023,86.17,0.0783,43.28,2,0,0,2
51.27,0.8696,56.28,-0.0537,59.3,3,3,1,3
93.81,0.1422,67.11,0.1342,46.73,0,2,0,2
80.99,-0.2766,93.08,-0.1013,45.06,2,0,0,2
89.28,0.1097,96.94,0.0544,31.83,0,0,0,0
107.99,0.1975,83.14,0.0043,43.91,1,0,0,1
109.94,0.1375,96.32,-0.0792,35.0,1,0,0,1
96.64,0.0803,91.09,-0.0474,32.45,0,0,0,0
98.62,0.0318,89.04,0.1335,31.66,0,0,0,0
90.34,-0.237,88.61,0.1228,48.76,0,0,0,0
77.8,-0.4816,70.5,-0.0838,23.99,2,2,2,2
93.55,-0.678,93.74,-0.1119,46.94,3,0,0,3
94.17,-0.2144,91.53,0.2089,45.54,0,0,0,0
93.05,-0.0021,91.45,0.0258,37.33,0,0,0,0
99.05,0.1125,96.34,0.0956,41.71,0,0,0,0
91.71,0.0553,80.26,0.057,31.87,0,0,0,0
92.47,-0.0784,78.62,0.066,47.14,0,2,0,2
97.13,0.1122,93.46,-0.0536,45.47,0,0,0,0
90.16,-0.0341,86.34,-0.1305,30.59,0,0,0,0
93.22,-0.2295,86.3,-0.0233,31.64,0,0,0,0
107.23,0.1575,83.24,0.1166,40.22,1,0,0,1
77.27,0.1723,90.23,0.0967,42.37,2,0,0,2
85.28,0.8825,92.14,0.0013,50.07,3,0,3,3
87.32,0.2962,106.54,0.0349,30.83,1,1,0,1
93.66,0.4261,83.11,0.0843,31.81,1,0,0,1
97.97,-0.0578,95.89,0.0408,36.35,0,0,0,0
74.09,-0.2094,85.07,-0.0773,48.22,2,0,0,2
87.27,-0.1744,62.1,-0.0613,43.77,0,2,0,2
93.92,0.1402,93.79,0.0854,75.53,0,0,3,3
103.38,-0.0146,88.4,0.1134,48.84,1,0,0,1
90.86,0.0532,85.2,0.0599,42.79,0,0,0,0
90.44,0.4988,85.83,0.1187,43.31,1,0,0,1
76.12,-0.3205,85.52,0.07,44.65,2,0,0,2
94.78,0.208,92.25,-0.0582,41.93,0,0,0,0
47.88,-0.0635,81.26,-0.1422,32.15,3,0,0,3
89.2,0.7761,96.51,-0.1789,40.71,3,0,0,3
84.79,-0.5395,84.35,0.1478,47.9,2,0,0,2
70.49,0.1623,96.77,0.0575,35.8,2,0,0,2
113.29,0.4449,112.02,0.0777,61.78,1,1,1,1
99.3,-0.4248,87.8,0.0599,33.47,2,0,0,2
109.33,-0.0776,93.04,0.0826,31.4,1,0,0,1
91.9,-0.8256,86.41,0.0413,42.91,3,0,0,3
96.39,0.0212,90.91,0.0469,70.6,0,0,3,3
89.45,-0.1943,61.28,0.0369,45.26,0,2,0,2
99.14,-0.0436,91.92,0.0968,36.87,0,0,0,0
43.4,0.098,97.75,-0.1047,34.52,3,0,0,3
49.66,0.0454,99.97,0.1062,47.63,3,0,0,3
91.1,0.5354,101.25,0.1204,40.18,1,1,0,1
57.63,0.6852,41.15,-0.0495,82.43,3,3,3,3
89.22,-0.3339,84.54,-0.1771,37.14,2,0,0,2
98.75,0.5887,89.32,0.1079,40.07,3,0,0,3
85.51,-0.0585,86.36,-0.0448,31.22,0,0,0,0
86.48,-0.3156,75.19,-0.0586,34.57,2,2,0,2
93.93,-0.2163,93.88,0.0517,38.63,0,0,0,0
94.18,0.157,85.35,-0.197,16.09,0,0,2,2
54.6,-0.1134,97.09,0.0539,42.67,3,0,0,3
94.23,0.1803,89.11,-0.0097,48.14,0,0,0,0
88.4,-0.1302,82.76,-0.0492,40.76,0,0,0,0
110.07,0.2064,88.49,-0.0703,27.76,1,0,2,1
109.74,0.1607,94.49,-0.0352,27.75,1,0,2,1
85.63,-0.4086,96.77,0.0605,33.46,2,0,0,2
79.4,-0.2618,64.66,-0.0172,24.15,2,2,2,2
97.03,-0.3603,89.09,0.1129,39.45,2,0,0,2
102.25,-0.3719,83.45,0.0095,41.62,2,0,0,2
96.7,-0.3312,99.86,-0.2221,44.72,2,0,0,2
108.79,0.4575,101.29,-0.063,58.6,1,1,1,1
92.58,-0.121,95.3,-0.0849,42.47,0,0,0,0
138.89,0.2393,121.03,0.0052,31.48,3,3,0,3
95.27,0.1921,84.28,0.1118,59.1,0,0,1,1
94.45,0.2967,97.53,0.1127,63.7,1,0,1,1
88.83,0.3352,94.92,-0.0932,37.2,1,0,0,1
98.31,-0.6107,84.12,-0.0346,32.46,3,0,0,3
99.35,-0.0343,87.51,-0.0545,39.18,0,0,0,0
74.88,0.0784,98.18,-0.1037,30.83,2,0,0,2
80.62,-0.4178,67.33,0.0895,16.8,2,2,2,2
95.83,-0.321,75.86,-0.0378,37.54,2,2,0,2
90.67,-0.1203,82.88,-0.1361,52.78,0,0,1,1
60.29,0.2108,94.92,0.2015,33.56,3,0,0,3
140.0,0.0416,130.06,0.049,48.09,3,3,0,3
89.53,0.6407,92.46,0.0234,41.71,3,0,0,3
92.27,0.4376,82.21,0.1973,35.84,1,0,0,1
90.45,-0.0424,74.06,0.0599,40.83,0,2,0,2
98.1,-0.2015,87.89,0.1606,49.03,0,0,0,0
85.99,-0.0495,98.62,-0.1147,55.21,0,0,1,1
98.7,0.7378,90.04,-0.1477,37.62,3,0,0,3
104.82,0.3892,108.22,-0.0467,56.13,1,1,1,1
96.25,-0.1806,97.64,0.1629,44.5,0,0,0,0
98.24,-0.5151,88.5,0.0154,40.66,2,0,0,2
81.73,0.0877,92.28,-0.0372,28.53,2,0,2,2
94.34,0.0309,89.55,0.1312,71.2,0,0,3,3
99.48,0.9632,91.51,0.1147,29.34,3,0,3,3
80.43,0.1052,99.85,-0.0274,48.17,2,0,0,2
88.84,0.0912,81.56,0.0902,45.82,0,0,0,0
46.19,0.0255,87.41,0.2067,39.19,3,0,0,3
97.35,-0.0108,85.77,0.048,28.26,0,0,2,2
85.41,-0.0866,95.81,0.0815,31.46,0,0,0,0
110.41,0.0179,90.04,0.0772,34.71,1,0,0,1
86.51,0.6053,84.72,0.0086,45.2,3,0,0,3
78.7,-0.0753,97.48,-0.0722,33.76,2,0,0,2
107.37,0.4696,108.2,0.1081,61.02,1,1,1,1
112.63,-0.0736,92.49,-0.0925,34.3,1,0,0,1
93.75,-0.2092,95.57,-0.1462,35.81,0,0,0,0
92.8,-0.3093,84.7,0.0885,33.75,2,0,0,2
115.3,0.273,109.08,0.0031,54.47,1,1,1,1
92.28,-0.4479,96.58,0.1029,39.7,2,0,0,2
95.39,0.2168,99.97,-0.0281,39.12,0,0,0,0
86.72,0.2009,91.9,-0.1078,75.51,0,0,3,3
85.14,-0.7044,80.97,0.059,42.08,3,0,0,3
97.14,0.117,88.62,0.0143,30.92,0,0,0,0
90.88,-0.0797,102.13,-0.0369,40.38,0,1,0,1
89.96,-0.1341,96.63,0.0101,31.93,0,0,0,0
125.87,-0.1114,131.53,0.2039,29.94,3,3,3,3
91.77,0.4633,84.98,0.11,35.44,1,0,0,1
86.76,-0.2016,83.43,0.0616,48.48,0,0,0,0
57.78,0.7053,39.65,0.0339,75.56,3,3,3,3
115.51,0.4437,104.92,-0.0922,57.3,1,1,1,1
98.17,-0.0062,90.45,0.126,38.21,0,0,0,0
91.41,-0.0631,81.02,0.1072,46.6,0,0,0,0
50.63,0.1514,77.42,0.1215,33.26,3,2,0,3
89.53,-0.5659,86.6,0.0572,42.43,3,0,0,3
88.62,-0.2517,98.81,-0.0106,16.67,2,0,2,2
86.02,-0.0304,87.58,0.0789,31.43,0,0,0,0
88.25,0.0427,90.93,-0.1481,43.24,0,0,0,0
113.25,0.2189,83.06,0.0377,41.36,1,0,0,1
104.03,-0.3565,87.03,-0.1178,32.23,2,0,0,2
94.03,-0.1356,83.99,0.1417,62.29,0,0,1,1
53.32,0.7607,51.93,0.0333,77.9,3,3,3,3
95.49,-0.3743,82.77,-0.0159,47.39,2,0,0,2
85.1,-0.0523,83.79,-0.0662,48.08,0,0,0,0
98.97,-0.0635,89.82,-0.075,26.96,0,0,2,2
95.47,0.2767,101.33,-0.0967,27.64,1,1,2,1
91.43,-0.2071,62.22,-0.0903,44.43,0,2,0,2
97.88,0.0655,92.77,-0.113,47.63,0,0,0,0
58.15,0.1646,90.41,-0.0718,31.93,3,0,0,3
98.8,0.197,92.11,0.1057,46.81,0,0,0,0
84.7,0.1524,80.66,-0.0364,67.15,3,0,3,3
97.98,0.0334,107.88,0.0937,46.71,0,1,0,1
90.17,0.0742,75.81,-0.078,81.16,0,2,3,3
96.45,-0.1418,86.96,-0.0461,33.22,0,0,0,0
49.9,-0.1728,93.89,0.0141,40.8,3,0,0,3
68.44,-0.3435,60.82,0.1863,22.14,2,2,2,2
88.27,-0.0616,107.78,0.2077,30.43,0,1,0,1
83.94,-0.428,91.43,0.0686,47.46,2,0,0,2
90.95,0.2235,74.32,-0.0857,41.71,0,2,0,2
86.61,-0.2666,89.23,-0.0328,84.48,2,0,3,3
99.18,-0.2806,106.99,-0.1751,32.93,2,1,0,1
87.77,0.0749,64.5,-0.0438,42.89,0,2,0,2
95.5,-0.009,89.37,-0.2419,35.77,0,0,0,0
72.98,0.1702,91.34,-0.1201,47.86,2,0,0,2
93.54,0.3537,88.09,-0.0735,49.91,1,0,0,1
86.54,0.1751,91.45,-0.0863,25.44,0,0,2,2
92.95,0.1391,94.69,0.0583,33.27,0,0,0,0
94.66,0.1169,80.96,-0.0859,43.09,0,0,0,0
92.45,0.0002,96.99,0.1034,41.63,0,0,0,0
101.48,0.0061,96.49,-0.1948,37.18,1,0,0,1
112.84,0.0404,90.38,-0.0272,42.03,1,0,0,1
89.3,-0.1825,87.43,0.0407,74.02,0,0,3,3
89.97,-0.0835,80.71,-0.1832,37.44,0,0,0,0
88.28,-0.0401,91.57,0.1483,36.85,0,0,0,0
76.6,-0.0586,85.74,-0.1604,40.0,2,0,0,2
86.38,0.2869,87.96,0.079,43.66,1,0,0,1
77.96,-0.39,73.46,-0.0486,28.28,2,2,2,2
103.29,0.2596,95.51,-0.0216,39.02,1,0,0,1
94.0,0.1889,87.17,0.0626,34.21,0,0,0,0
92.54,-0.1576,91.18,0.1142,43.72,0,0,0,0
80.14,-0.1704,89.27,-0.1197,33.22,2,0,0,2
106.92,-0.0892,83.92,0.0695,42.17,1,0,0,1
98.93,0.0128,90.94,-0.171,41.91,0,0,0,0
103.02,0.1706,91.37,0.0152,35.73,1,0,0,1
110.23,0.2713,87.74,0.1288,32.84,1,0,0,1
89.07,0.0228,101.7,-0.0087,39.38,0,1,0,1
92.24,0.2429,78.8,-0.0579,40.28,1,2,0,1
94.03,-0.1409,82.94,0.1574,31.34,0,0,0,0
72.57,-0.3474,81.99,0.0364,26.9,2,0,2,2
91.36,-0.6745,91.6,0.0617,43.87,3,0,0,3
90.34,0.0453,92.98,0.1594,30.94,0,0,0,0
96.26,0.9032,97.4,-0.1328,50.49,3,0,3,3
115.46,0.5269,102.93,0.0813,59.19,1,1,1,1
92.2,0.3814,87.8,0.0007,31.95,1,0,0,1
93.8,-0.1469,111.8,-0.1515,43.71,0,1,0,1
81.42,-0.0142,95.12,-0.1357,46.53,2,0,0,2
76.92,-0.5008,80.38,0.0003,17.31,2,0,2,2
72.11,0.1057,94.79,-0.0489,38.23,2,0,0,2
96.31,-0.226,89.76,-0.1575,38.96,0,0,0,0
88.04,0.3951,99.38,0.1516,33.8,1,0,0,1
59.71,0.5687,37.91,-0.0168,67.26,3,3,3,3
90.01,-0.0462,81.8,0.1114,35.48,0,0,0,0
93.89,0.0184,95.71,-0.0026,42.28,0,0,0,0
91.59,-0.0747,87.58,-0.1079,38.44,0,0,0,0
95.99,0.0627,85.99,-0.1178,41.59,0,0,0,0
135.02,-0.1544,118.57,-0.0153,43.53,3,3,0,3
99.1,-0.1658,87.36,-0.0999,45.29,0,0,0,0
137.09,0.0369,132.46,-0.0606,28.53,3,3,2,3
89.2,0.1419,96.07,-0.1427,41.06,0,0,0,0
98.18,0.6043,92.19,-0.0908,35.29,3,0,0,3
88.02,0.508,87.84,-0.0134,30.75,1,0,0,1
90.46,-0.0915,90.52,0.1165,46.61,0,0,0,0
94.02,-0.0692,97.79,0.1603,58.47,0,0,1,1
89.61,0.1649,92.15,-0.0141,48.41,0,0,0,0
93.69,0.0376,108.06,0.1514,46.13,0,1,0,1
50.52,-0.1773,96.06,-0.0654,39.12,3,0,0,3
95.35,-0.0107,89.05,-0.1475,24.69,0,0,2,2
109.1,-0.1205,86.54,-0.0908,42.87,1,0,0,1
74.16,-0.1738,98.97,0.0636,42.39,2,0,0,2
93.77,0.1559,98.96,0.1865,41.77,0,0,0,0
95.92,-0.5294,87.6,-0.1182,45.91,2,0,0,2
91.23,0.0213,85.93,-0.0148,32.74,0,0,0,0
87.55,0.0605,82.65,-0.0017,45.85,0,0,0,0
79.53,-0.049,89.71,0.1079,33.66,2,0,0,2
92.54,-0.0179,93.63,0.0334,32.25,0,0,0,0
92.96,-0.1734,86.22,0.0953,35.91,0,0,0,0
96.17,-0.7861,101.6,0.0061,47.87,3,1,0,3
97.41,0.0173,86.1,-0.0139,47.68,0,0,0,0
94.3,0.1622,86.24,0.0746,31.23,0,0,0,0
88.7,0.8493,95.75,-0.2062,34.77,3,0,0,3
95.98,-0.0277,96.75,-0.0166,16.41,0,0,2,2
79.7,0.0506,87.03,0.1213,36.73,2,0,0,2
81.06,-0.2369,81.88,0.0874,49.5,2,0,0,2
140.51,-0.0395,117.19,0.1273,32.62,3,3,0,3
96.98,0.2513,100.06,0.1355,79.3,1,3,3,3
104.82,-0.3364,88.16,-0.0717,38.98,2,0,0,2
90.89,0.0869,84.14,-0.2332,19.96,0,0,2,2
105.78,-0.2364,82.49,0.0852,38.69,1,0,0,1
108.86,0.0461,91.29,0.1889,35.25,1,0,0,1
95.97,0.1556,94.88,-0.0983,43.09,0,0,0,0
46.7,0.5976,56.72,-0.0352,82.71,3,3,3,3
82.86,0.4865,88.62,-0.102,36.85,1,0,0,1
87.71,0.103,98.43,0.0034,34.49,0,0,0,0
90.04,-0.1343,71.51,-0.1007,43.05,0,2,0,2
91.02,0.095,87.52,-0.0904,37.17,0,0,0,0
86.97,0.1527,64.49,-0.0629,38.29,0,2,0,2
92.98,-0.1672,67.45,-0.0406,48.3,0,2,0,2
99.99,-0.3016,99.4,0.1811,38.22,2,0,0,2
46.34,0.7876,52.8,0.0312,76.67,3,3,3,3
87.93,0.0609,94.25,0.1835,41.44,0,0,0,0
98.93,0.0333,87.68,-0.0495,39.17,0,0,0,0
86.77,0.3829,81.42,0.1137,41.69,1,0,0,1
88.6,-0.4357,93.62,0.0399,47.46,2,0,0,2
93.4,0.8862,78.75,0.1067,36.17,3,2,0,3
94.4,0.3429,84.27,-0.1455,40.16,1,0,0,1
54.74,0.2098,83.38,0.0999,32.36,3,0,0,3
85.81,0.3175,98.0,0.0039,56.11,1,0,1,1
94.85,0.4436,93.22,-0.1329,49.92,1,0,0,1
94.85,0.1999,81.9,0.0586,47.46,0,0,0,0
112.09,-0.0426,97.2,0.1219,52.13,1,0,1,1
91.89,0.3006,101.05,-0.0218,42.31,1,1,0,1
55.53,0.8483,36.24,0.0334,79.64,3,3,3,3
89.66,0.2019,95.27,0.1559,46.68,0,0,0,0
106.97,0.4551,113.87,-0.0079,56.95,1,1,1,1
96.87,-0.0862,98.14,-0.1219,38.25,0,0,0,0
87.48,0.1861,94.76,-0.1401,66.84,0,0,3,3
84.03,-0.3921,83.6,0.0573,32.93,2,0,0,2
87.96,-0.1118,90.28,0.1154,35.8,0,0,0,0
43.98,0.7525,50.56,0.0015,68.06,3,3,3,3
88.13,-0.201,95.82,-0.013,36.94,0,0,0,0
62.26,0.6634,49.67,-0.1545,73.52,3,3,3,3
96.05,-0.2071,88.34,-0.1423,41.94,0,0,0,0
58.06,0.0377,81.66,0.0649,45.57,3,0,0,3
92.29,0.02,81.38,0.0667,44.67,0,0,0,0
76.26,-0.31,62.83,0.0148,27.27,2,2,2,2
60.86,0.0461,82.63,-0.0265,42.95,3,0,0,3
107.88,-0.0559,81.55,0.0097,49.07,1,0,0,1
109.8,-0.045,91.46,-0.1366,36.06,1,0,0,1
112.69,-0.0356,94.02,-0.0315,46.18,1,0,0,1
88.89,0.076,92.8,0.09,31.9,0,0,0,0
86.71,-0.2465,86.67,0.0606,28.32,2,0,2,2
96.84,0.0167,88.35,-0.0551,59.02,0,0,1,1
98.18,-0.2349,71.08,-0.0126,32.63,0,2,0,2
108.15,0.0035,80.03,-0.006,38.41,1,0,0,1
93.13,0.1605,92.76,0.1181,85.25,0,0,3,3
89.63,0.1187,82.05,-0.0678,71.56,0,0,3,3
80.79,-0.2462,96.27,-0.0707,31.47,2,0,0,2
93.83,0.0194,98.09,-0.0551,20.48,0,0,2,2
102.36,0.3396,108.97,0.0025,54.93,1,1,1,1
59.35,0.0228,84.59,0.0292,47.0,3,0,0,3
93.41,0.0566,95.32,-0.0271,32.57,0,0,0,0
98.94,-0.0946,91.88,0.0331,30.19,0,0,0,0
53.62,0.6414,51.01,0.0502,79.53,3,3,3,3
94.97,-0.1832,86.18,-0.0572,33.12,0,0,0,0
102.63,0.0897,83.35,0.0512,35.47,1,0,0,1
94.7,-0.0709,97.48,-0.1307,31.41,0,0,0,0
85.56,-0.4927,78.59,0.0864,32.22,2,2,0,2
86.61,-0.0979,95.9,-0.0358,39.77,0,0,0,0
104.44,0.3917,104.39,-0.0091,53.31,1,1,1,1
85.15,0.0148,88.69,-0.0765,49.03,0,0,0,0
88.21,0.1505,89.21,0.0921,22.15,0,0,2,2
94.63,0.4972,98.81,0.0095,31.97,1,0,0,1
89.63,0.2376,92.62,0.1562,41.38,0,0,0,0
109.54,0.1931,89.19,-0.0938,52.09,1,0,1,1
87.21,-0.017,90.91,0.0091,37.05,0,0,0,0
105.87,-0.0801,83.76,0.0768,37.58,1,0,0,1
87.72,-0.8958,88.34,-0.0163,31.22,3,0,0,3
86.36,0.478,99.32,-0.0706,36.48,1,0,0,1
55.99,-0.1103,97.78,-0.0902,44.32,3,0,0,3
92.74,0.5584,88.61,0.0609,48.96,3,0,0,3
98.79,-0.0509,75.48,0.0999,32.15,0,2,0,2
91.45,0.1671,92.86,-0.064,72.46,0,0,3,3
90.18,-0.728,100.62,0.0273,52.46,3,3,1,3
106.71,0.3655,113.67,-0.1209,62.97,1,1,1,1
87.63,-0.1956,99.6,-0.1363,30.78,0,0,0,0
87.41,-0.0309,63.54,0.0812,44.74,0,2,0,2
88.82,0.6839,95.47,0.0549,48.09,3,0,0,3
44.51,0.6232,58.4,0.0733,66.27,3,3,3,3
91.1,-0.0078,91.1,0.098,39.15,0,0,0,0
91.24,-0.099,93.36,0.0469,45.42,0,0,0,0
92.71,0.4031,84.85,0.0299,46.52,1,0,0,1
107.44,0.2744,113.33,0.0036,53.9,1,1,1,1
86.29,0.0581,91.56,-0.0699,24.42,0,0,2,2
93.07,0.177,102.04,0.0093,36.77,0,1,0,1
48.06,0.6316,50.85,-0.1928,82.42,3,3,3,3
71.81,-0.4087,65.95,0.0937,18.83,2,2,2,2
54.26,-0.1121,98.58,-0.1597,35.7,3,0,0,3
123.06,0.1854,146.46,-0.145,37.45,3,3,0,3
122.02,0.2784,134.59,0.1878,47.41,1,3,0,3
94.47,0.2473,82.02,-0.0579,32.56,1,0,0,1
91.59,0.0759,87.3,-0.05,30.6,0,0,0,0
98.74,0.2675,92.42,0.0536,33.39,1,0,0,1
95.52,-0.1573,94.89,0.0989,24.57,0,0,2,2
109.08,0.3362,107.69,-0.1681,57.05,1,1,1,1
94.71,0.1704,80.97,-0.0905,52.85,0,0,1,1
87.06,0.0727,87.73,0.0385,38.49,0,0,0,0
89.46,-0.2265,93.71,-0.0509,49.06,0,0,0,0
93.12,-0.2403,89.3,0.0613,44.66,2,0,0,2
87.41,0.1051,102.3,-0.0857,48.01,0,1,0,1
81.53,0.019,99.78,0.0327,44.77,2,0,0,2
65.52,0.6688,51.76,-0.0733,70.9,3,3,3,3
130.65,0.1423,117.17,-0.0374,47.47,3,3,0,3
92.74,0.1572,85.73,-0.055,45.35,0,0,0,0
94.76,0.0401,85.5,0.0448,33.65,0,0,0,0
93.05,0.224,96.29,0.0547,20.36,0,0,2,2
99.4,0.1618,93.28,-0.0817,39.03,0,0,0,0
89.14,0.0205,94.23,-0.045,40.0,0,0,0,0
85.35,0.0518,90.37,0.1116,18.87,0,0,2,2
96.31,0.1784,95.01,-0.1133,41.72,0,0,0,0
88.06,-0.1913,86.77,-0.0322,46.18,0,0,0,0
89.06,0.0757,60.52,-0.0993,43.44,0,2,0,2
87.11,0.0753,81.97,-0.0666,35.26,0,0,0,0
98.6,0.0655,93.9,-0.1006,19.34,0,0,2,2
96.15,-0.4394,90.0,-0.0421,44.74,2,0,0,2
91.97,0.1767,87.5,0.0326,38.48,0,0,0,0
90.11,-0.1987,106.82,-0.0651,40.98,0,1,0,1
96.07,-0.1493,81.99,0.0293,44.06,0,0,0,0
97.34,-0.3491,84.79,0.1131,33.37,2,0,0,2
95.54,-0.1379,87.82,0.058,45.05,0,0,0,0
55.83,-0.2315,98.13,0.0698,49.27,3,0,0,3
94.79,0.5125,96.12,0.0519,34.67,1,0,0,1
92.53,0.513,89.02,0.0996,28.27,1,0,2,1
92.56,-0.2207,113.28,0.1099,39.22,0,1,0,1
90.08,-0.2851,80.66,0.151,44.64,2,0,0,2
83.44,-0.3384,86.37,-0.0782,39.94,2,0,0,2
57.17,0.8062,45.22,0.1971,64.79,3,3,1,3
99.22,0.1728,94.17,-0.0895,42.1,0,0,0,0
86.82,0.4659,99.32,-0.0525,46.41,1,0,0,1
90.25,-0.2287,74.96,-0.18,27.03,0,2,2,2
86.21,-0.3517,94.89,0.1067,43.36,2,0,0,2
85.67,-0.3237,90.16,-0.0756,37.4,2,0,0,2
91.07,0.1223,99.75,-0.1635,48.42,0,0,0,0
103.54,0.1973,87.01,0.0464,51.35,1,0,1,1
94.61,-0.8693,93.93,-0.0008,38.79,3,0,0,3
119.96,0.1678,137.68,0.0102,40.5,3,3,0,3
123.54,0.1288,111.27,-0.0802,32.99,3,1,0,3
61.47,0.7409,40.08,0.053,69.84,3,3,3,3
91.13,-0.3308,88.11,0.0066,41.71,2,0,0,2
106.04,0.2793,96.65,-0.0192,36.61,1,0,0,1
95.21,-0.0861,96.27,-0.0221,21.32,0,0,2,2
102.33,-0.2428,93.39,-0.1431,33.33,2,0,0,2
57.46,0.9715,51.78,-0.0804,80.47,3,3,3,3
98.98,0.0047,83.94,-0.0088,47.02,0,0,0,0
93.07,0.6379,84.43,-0.0515,33.4,3,0,0,3
98.18,-0.6203,95.59,-0.0452,40.95,3,0,0,3
48.79,0.7574,52.34,-0.1313,73.57,3,3,3,3
145.66,-0.1931,119.44,0.0073,29.72,3,3,3,3
95.23,-0.4547,97.66,-0.1144,43.95,2,0,0,2
74.68,0.0161,90.01,0.0621,36.03,2,0,0,2
93.77,-0.2126,93.88,0.0701,66.02,0,0,3,3
91.08,-0.0732,67.17,0.0668,37.06,0,2,0,2
126.32,0.2358,118.98,0.039,48.36,3,3,0,3
87.2,-0.3547,99.5,-0.0376,46.38,2,0,0,2
108.57,-0.1251,84.04,0.0092,42.45,1,0,0,1
111.42,0.059,123.31,-0.0355,48.54,1,3,0,3
92.94,0.5746,84.68,-0.1242,37.94,3,0,0,3
85.65,0.0576,95.37,0.0108,37.14,0,0,0,0
95.54,-0.2145,82.15,0.23,69.8,0,0,3,3
102.3,0.2929,91.9,0.1583,38.49,1,0,0,1
91.61,0.1713,86.92,-0.016,32.49,0,0,0,0
52.04,0.6083,51.44,-0.1277,70.35,3,3,3,3
